beta_0,beta_1,sigma,log_lik
1.8940711,0.73397482,1.5940001,-7.0816417
-0.11903418,0.70779156,1.3949048,-6.096741
-2.4264117,1.4971466,0.69618259,-4.5475895
1.6217787,0.47948933,0.53871675,-4.7061864
-1.438054,1.6431979,2.608698,-7.9975641
-3.5603103,1.9256093,0.88447434,-5.0655855
2.9509251,0.06602867,0.68637629,-5.9980825
2.511451,0.23831511,0.65142839,-5.427641
1.6023301,0.44104885,0.70114653,-4.394224
-2.8626278,1.8941583,1.024619,-5.633332
-1.6277958,1.4656703,1.444537,-5.5826963
-1.9820559,1.563471,1.2859996,-5.2862464
-1.7715789,1.6177221,1.2978221,-5.7898939
1.403441,0.73007537,1.0653022,-5.5766467
-1.5375319,1.2161605,0.92610723,-4.6251035
0.38508021,0.93762661,0.54965829,-4.6344801
-0.29215595,0.98759845,0.56643003,-3.1879559
0.3807036,0.67561127,0.63178171,-4.7285487
0.38989032,0.89770265,0.65315641,-3.8849107
1.8408933,0.29532945,0.97353008,-5.1349718
1.815037,0.26442177,0.97749525,-5.4072056
1.7282109,0.54879727,1.1531322,-5.2391663
0.16727951,0.99611242,0.77279075,-4.2689831
0.17796639,0.99135845,0.62865836,-4.2497052
0.026255565,0.86835282,0.63245679,-3.4625549
0.026255565,0.86835282,0.63245679,-3.4625549
0.11905109,0.86789381,0.79169587,-3.7232909
-0.13435972,0.94863534,0.59196831,-3.2338424
1.1256698,0.58390076,0.62087717,-3.9823042
1.3748465,0.53439501,0.70336802,-4.1305058
-0.75589387,1.1085627,0.6954952,-3.4178573
-0.096498881,0.8982163,0.6470038,-3.4755157
-1.3091064,1.2700733,0.98237209,-4.2506822
-0.80341377,1.1120441,0.97146872,-4.1881824
0.22795325,0.79240708,1.1379789,-4.7588283
-3.0102952,1.7405699,0.69208297,-4.6300731
2.5602317,-0.027405836,1.1889616,-6.5100719
-1.3149766,1.0926265,0.98893689,-5.2076691
-0.12375364,1.1535575,0.93418658,-5.1865278
-2.6180451,1.6495438,0.88369321,-4.4447863
-1.0304089,1.2409831,1.0555465,-4.4454616
-2.1408131,1.6098531,0.49223878,-5.2170109
-2.1938812,1.5208985,0.53917861,-4.0621891
-2.7734334,1.7136379,0.55443281,-4.8043962
-2.7823003,1.5271284,0.94540883,-5.3523431
-2.5869912,1.5928639,0.95731,-4.6078565
-0.63033014,1.1039989,1.2978054,-5.0532678
-0.88999521,1.0493506,1.2744477,-5.213837
-2.4299756,1.4414056,1.4586793,-5.8768637
-2.0198734,1.4850564,1.2938387,-5.1710093
-1.2082587,1.2414831,1.3764633,-5.2756738
0.41823767,0.74129043,1.1689873,-4.8572527
0.38107362,0.89329111,0.68954464,-3.8446998
0.060315873,0.92382135,0.58937837,-3.3004432
0.091428307,0.85116861,0.65976873,-3.5138923
-0.50620343,0.98505501,0.67851642,-3.6643811
-2.8309332,1.7918458,0.84699047,-4.8054066
1.3224981,0.59585443,0.62239137,-4.1886268
2.091729,0.31743692,0.64431054,-4.9526649
-2.7439515,1.7224684,0.75650602,-4.4664412
1.4789577,0.46248034,1.0137675,-4.7336173
-0.8350975,1.1418012,1.3953938,-5.3025751
-2.1124646,1.5266053,1.0945146,-4.7201761
-1.8887058,1.4790847,0.79833234,-3.9921503
-0.38949386,1.1262516,0.79216863,-4.0172395
-0.76392111,1.2148438,0.5672056,-3.700077
0.81520674,0.60590451,1.0907715,-4.8266867
0.83092744,0.68127712,1.0487425,-4.5465451
0.46139011,0.85278963,0.85657927,-4.0661467
0.02976189,0.78087901,0.9811102,-4.6811173
0.18137713,0.8598895,0.99358665,-4.2738091
0.51629209,1.0091842,0.97736203,-5.6628999
0.84451936,0.54937184,0.87237259,-4.7707446
0.63881626,0.6779553,0.66008012,-3.8877083
-2.3407846,1.6993914,0.72711925,-4.9163748
-2.5506541,1.7615289,0.69084879,-5.2110714
-1.4154647,1.3878055,0.92346352,-4.2763187
1.7256861,0.40979183,0.90863612,-4.6238397
2.3749468,0.31237152,1.0949593,-5.2363391
2.5755806,0.28839622,1.1034121,-5.4208203
-1.3348294,1.4169335,0.86509552,-4.4777635
-1.4161004,1.3847949,1.1820085,-4.897081
1.0649553,0.79221654,0.88273232,-5.0713865
0.52993136,0.68733683,0.75163478,-4.081559
-1.2875658,1.2212276,0.68420775,-3.6381004
-0.79941197,1.0864072,0.86412194,-3.9573055
-0.71466257,1.1372339,0.68282665,-3.3784915
0.95912293,0.60573752,0.94499287,-4.4027949
-0.596155,0.96704456,0.82818376,-4.2630276
0.83991972,0.93433849,0.92285845,-5.9727883
-0.24916483,1.2918618,0.9973784,-6.5302733
-0.21264065,1.1006915,0.96112309,-4.5270186
-0.43141037,0.89126322,0.89512387,-4.6397802
-1.8903068,1.2793528,1.1921823,-5.3685886
3.9188338,-0.28799627,0.94535346,-6.754785
3.492258,-0.26231582,0.97260444,-7.1860896
3.5831056,-0.13937625,0.97035819,-6.0741736
3.6586748,-0.30019222,0.91319752,-7.4760677
4.0387663,-0.11695381,0.91294962,-6.591541
4.1492578,-0.29200579,0.85922186,-6.9266707
3.6134072,-0.38026934,0.84663348,-9.5158274
4.9521346,-0.26473578,0.76767582,-9.8595712
3.7005855,0.062749568,0.79704886,-7.3958774
3.780761,-0.14083555,1.0061385,-6.0705694
1.6840676,0.51780022,0.85477231,-4.5927816
1.7425892,0.64083671,0.84099793,-5.8801313
1.0349222,0.55075694,0.83587285,-4.3827181
-0.16943753,1.0083458,1.1915661,-4.8088392
-1.4150902,1.2885143,0.8238741,-3.8584768
-3.6076053,2.1876078,1.4006542,-6.7421826
-3.8069874,1.7838458,0.91140047,-6.2760853
3.3013991,-0.046704649,0.72347219,-6.3909716
0.87310445,0.75184963,1.1963659,-5.0053443
-2.5422262,1.3995819,1.2505974,-5.9711475
-1.2851565,1.3786663,0.9933473,-4.5444205
-1.7732217,1.3574509,0.79166201,-3.9858035
-0.45870104,0.89372983,0.71955486,-4.6105834
-1.1872218,1.2385733,0.7853759,-3.6908636
-1.3930217,1.2986307,0.56784747,-3.3791509
-0.47142229,0.99020779,0.59574984,-3.4580971
0.61907187,0.87372674,1.0591107,-4.8530177
0.6447146,0.8432327,1.0613657,-4.7477467
0.58658847,0.59987683,1.3102305,-5.5377286
-0.59698995,0.94172712,1.1804126,-5.1214649
0.12109437,1.0934752,1.1692431,-5.5114111
-1.5653518,1.5517707,1.7446058,-6.4484626
1.7575217,0.44208752,0.59148745,-4.6514721
0.76058369,0.69836714,0.47136843,-3.9600787
0.76058369,0.69836714,0.47136843,-3.9600787
0.58381795,0.71155628,0.55178135,-3.7551549
-1.8071939,1.4089573,0.59735355,-3.6380012
-1.2630096,1.343466,0.52299535,-3.8270456
-1.9886356,1.5437626,0.95580757,-4.4895198
-0.13367575,1.0158859,0.73301723,-3.6581111
-0.091408927,1.0033759,0.89784795,-4.0622444
-0.99120491,1.3135373,0.57829127,-4.2846694
-0.089936081,0.77850049,0.53198151,-5.7368025
-3.529074,1.9888514,1.5494866,-6.1240558
-3.8603668,1.8190154,1.115201,-5.9792392
-3.8024342,2.0697692,1.3661311,-5.9250862
-3.9159737,2.0659607,1.4316089,-5.9858345
-6.1099028,2.5818027,1.4926371,-6.898361
-8.5862589,3.2820634,1.6650794,-8.2043439
-11.622467,4.1420412,1.4798486,-10.997852
-8.5529959,3.2410415,1.7475533,-8.1595535
-9.9971961,3.8160886,2.2263902,-8.8659922
-9.4478604,3.6583535,2.5124004,-8.7582478
2.0592528,0.54104813,1.8985514,-6.8164159
-1.6162431,1.206457,1.2749177,-5.4604488
-1.7659372,1.2771354,1.3221165,-5.4443793
-0.32014804,1.0563076,1.5768202,-5.7462832
-0.59390051,0.986982,1.6768723,-6.0305114
-3.606291,1.7803374,1.2091529,-5.7555532
-3.7230922,1.8083548,1.1964375,-5.8108338
-1.1046972,1.1505941,1.0627656,-4.5712517
-0.46580056,1.1165496,1.1343197,-4.7019444
1.8272314,0.34064004,1.3634171,-5.5978192
2.0841331,0.26317585,0.85493734,-4.9943031
0.48386908,0.84640713,0.69762296,-3.7654936
-0.84585916,1.2491564,0.76560373,-3.9625557
-0.0029894648,0.8771088,0.66473517,-3.4972981
-1.2705202,1.29894,0.59836535,-3.3891007
-0.49029742,1.0965108,0.54146748,-3.2697399
-0.98136607,1.2108709,0.54412912,-3.2325877
-1.2050957,1.28304,0.74757183,-3.6337011
0.82816367,0.73132407,0.57387972,-3.813239
-1.1231957,1.3830363,0.63035863,-4.7898641
-0.9561064,1.3325941,0.77439905,-4.5300033
-0.83442474,1.2798642,0.91017211,-4.4860978
-1.5709808,1.2313014,0.93881938,-4.6105983
-2.187249,1.5463659,0.84345778,-4.1770657
-1.3227019,1.3068932,1.0890394,-4.5505476
-1.2732851,1.2643297,0.6876753,-3.4808443
-3.1255559,1.8281014,0.77440562,-4.7744597
-3.5843433,1.8904399,1.1575001,-5.3636253
-1.1576168,1.2509012,1.0557162,-4.432562
-0.10223742,0.94193314,0.8181225,-3.7417867
0.2377994,0.72817125,0.70796965,-4.367183
0.79694182,0.7906736,0.72185398,-4.150405
-1.3058011,1.4846055,0.72035766,-5.5629566
-3.2878939,1.7540742,0.67050277,-5.2629651
-1.1643296,1.1085504,1.4589352,-5.6806174
-2.3373791,1.437044,1.5030808,-5.8767469
-1.8578942,1.4856622,1.384365,-5.3951765
-1.2911071,1.0138532,1.0451009,-6.0176515
-0.023424565,1.1107864,1.1284335,-5.2743203
-0.21316701,0.95699913,1.1651368,-4.7188731
-0.093640304,0.90808469,0.8398373,-3.8581275
1.4360287,0.49521438,0.80469257,-4.3026383
-2.7345168,1.5137828,0.70488116,-5.6584844
2.0837595,0.41089159,0.53502466,-5.8086076
2.5319659,0.16392389,0.91544873,-5.2096319
2.2534125,0.29904731,0.93076583,-4.9160408
1.8687142,0.36486667,0.64212163,-4.7563967
3.2836258,-0.035157946,0.66383048,-6.7248732
2.1781626,0.52556518,2.1451897,-7.2298213
2.6901704,0.41501435,2.3249571,-7.5931563
2.2679089,0.078025474,2.4616532,-7.7021413
-1.427058,1.2566238,0.69035344,-3.7122048
-0.89104351,1.0755578,0.67172603,-3.8258621
-1.6847972,1.526546,0.85636636,-4.6804599
-0.035558883,1.0093561,0.56454342,-3.6967342
-0.47629961,1.0397117,0.80436953,-3.6803622
-0.24821117,1.0293703,0.88095371,-3.9510353
-1.2463354,1.2427047,0.77393801,-3.6910766
-1.5154486,1.3789639,0.79000126,-3.84725
-0.3114391,1.0723606,0.6925988,-3.6040313
-1.312555,1.3282377,0.62445248,-3.5140806
0.53136878,0.77803061,0.65725806,-3.5547254
0.18217242,0.78472584,0.49934225,-4.1287518
-1.9359347,1.3748968,0.69194782,-4.1087434
-1.9257828,1.5556942,0.71322273,-4.334266
-2.8706604,1.6241857,0.74274842,-4.8169538
-2.7391404,1.7639798,0.70370489,-4.7632316
-2.8362907,1.6505859,0.69630926,-4.5899251
-2.4890591,1.7288412,1.0116349,-5.0035257
-2.363457,1.6258735,0.93349512,-4.5034411
-1.8367012,1.3273792,0.99848459,-4.6505242
-3.1515132,1.7395128,1.3509607,-5.5863638
-3.8006246,1.99081,1.2877174,-5.6631166
0.12678014,1.2371878,1.14708,-7.0227972
-0.86390576,1.1169711,0.86693679,-3.9271894
-0.8091558,1.1608522,2.0940516,-6.7632999
-0.91727502,0.86747934,2.3361662,-7.6104775
4.8742979,-0.39463174,2.0764968,-7.3957753
0.074148969,0.79159141,2.0246418,-6.7182209
2.7044927,0.35140169,2.0568756,-7.1123953
2.1437378,0.7476058,1.8939886,-7.7876329
2.2605052,-0.12342832,1.9257784,-7.8800445
1.1797799,0.52434194,1.0816262,-4.8334028
4.4503729,-0.4809708,2.0717917,-7.4781337
4.5197051,-0.49095844,2.1090821,-7.5155886
1.846842,0.34759992,1.8160499,-6.435748
10.172573,-1.9491428,2.7217846,-9.2908601
7.015899,-1.2390758,3.5867263,-9.3689212
8.6874301,-1.526155,2.5173089,-8.7854934
6.5275336,-1.0371263,1.8566726,-7.930774
-1.2481783,1.1596677,1.3176335,-5.2934626
-2.5034143,1.4584171,1.8681544,-6.6116599
-1.8736377,1.5720992,1.8196388,-6.430776
-1.402083,1.6724399,1.7569159,-7.220715
0.44364518,0.68107997,0.63334483,-4.3790991
0.091907639,0.83953841,0.98001115,-4.3069584
2.414976,0.28249934,1.2514508,-5.4844465
1.4401272,0.68505483,1.1283462,-5.3956485
1.4156914,0.5009782,0.85120476,-4.3572042
-0.58569115,1.1347025,0.80132044,-3.7674227
-2.0127872,1.4366212,0.74823269,-3.9675843
-2.4436194,1.6457862,0.72360692,-4.2625128
0.51514989,0.7314676,1.0270652,-4.4756545
2.1115417,0.45999231,0.95515003,-5.2421203
-1.4474663,1.2678794,0.63419386,-3.6235766
-1.4474663,1.2678794,0.63419386,-3.6235766
-1.2084328,1.2029285,0.6943888,-3.6120185
-2.1867392,1.5421445,0.83012258,-4.1451723
-2.0249791,1.6446316,0.71938655,-5.1979211
0.07639706,1.0765067,1.2129685,-5.3788771
0.75765022,0.91848588,0.74146101,-5.7086115
0.40379875,0.85636196,0.75984795,-3.7868572
-2.4884315,1.6451838,0.75314365,-4.2557453
-2.5618823,1.651564,1.1127863,-4.8934799
-3.1394771,1.96793,1.1368348,-5.7866871
-3.1804136,1.6415686,0.92661704,-5.5252121
-1.2164447,1.5361167,1.4019226,-6.3358747
-3.2904475,1.7010361,1.1823213,-5.5627026
1.2641238,0.59283625,0.74261994,-4.0926777
0.27361458,0.65003737,1.3233573,-5.7133211
0.55287333,0.97435096,1.3180916,-5.7724972
-0.21962079,0.95375002,1.0269028,-4.3437697
-0.66458802,1.0988591,0.88307831,-3.9015365
0.023082258,0.93297806,0.83489186,-3.8133872
-0.51150935,1.0344867,0.89092539,-3.9469437
0.34283048,0.90955534,0.87291807,-4.1863365
0.23971263,0.92981632,0.88524714,-4.1518736
0.68831243,0.6651289,0.65931931,-3.9079886
-2.0186904,1.3565523,0.84587102,-4.6039111
0.26015289,0.7457445,0.74444374,-4.1236947
0.59587602,0.61438126,0.76697053,-4.6743769
0.42867303,0.86172012,0.59129342,-3.6743196
-1.0289316,1.2040331,0.6621671,-3.3612653
-0.70314474,0.84128376,0.71703185,-7.1321909
0.047405717,1.1035875,0.68146463,-5.466188
0.43406258,0.75108238,0.75281188,-3.81379
-3.279544,1.8558467,0.83305951,-4.8523575
-3.0705174,1.8223265,0.85049573,-4.7820766
-2.372041,1.5297947,0.90176403,-4.4193238
-2.3486189,1.4468529,0.95340465,-4.8619511
-3.2336644,1.7065427,0.84856126,-5.1694995
1.906651,0.19272121,0.71219834,-6.6796342
2.9090903,0.29022003,0.94824816,-6.1616222
2.0959039,0.19929864,0.91648944,-5.4523041
3.0155444,0.18922933,1.0712784,-5.7154743
-0.59938777,1.1133739,0.78070673,-3.6354382
-0.1262671,0.99333513,0.71298445,-3.5238819
1.5959406,0.51406652,0.63336774,-4.4139702
-4.3288686,2.2710787,1.1779796,-6.2085454
-5.3363157,2.2884804,1.4520723,-6.6234812
-5.1094067,2.6298057,1.3574971,-7.5701677
-5.5226702,2.3109018,1.2962446,-6.7457481
-4.0583998,2.003975,1.0952953,-5.5433373
-1.6580156,1.4067015,0.79357462,-3.8704249
-1.1092321,1.3009285,0.85825998,-4.0553396
-1.775212,1.4929878,0.75979253,-4.1075904
-1.8700658,1.4339083,0.79580834,-3.9235733
-2.1010379,1.5465356,0.84859813,-4.2074257
-0.96848742,1.1408704,0.83080099,-3.857281
-1.0327867,1.1806289,0.91061504,-4.0272637
0.054819022,0.78175412,0.67034421,-4.2864807
-0.16957169,0.98187125,0.58424675,-3.2210875
-0.12953779,0.77533927,0.59681718,-5.5943742
2.7431674,0.085863833,1.2017391,-5.6476455
1.8644484,0.23927076,1.124098,-5.6161495
-1.8089119,1.4882779,0.78885822,-4.0747488
0.58428085,0.69263929,0.81681437,-4.0731113
-0.33612902,0.93591837,0.61294354,-3.6401793
-0.9510871,1.2009317,0.50083173,-3.244099
-0.9510871,1.2009317,0.50083173,-3.244099
-0.9510871,1.2009317,0.50083173,-3.244099
0.027670564,1.003999,0.74087939,-3.9198015
-1.9903585,1.3976325,0.98170779,-4.5337731
0.2383606,0.83375627,0.70956531,-3.5618393
-1.028432,1.0877234,0.58431406,-4.2565511
-1.1295597,1.3645656,0.51945953,-4.8821336
-1.2768186,1.2378088,0.52215524,-3.4489983
-1.0887033,1.2515372,0.646756,-3.3996669
-0.73175089,1.1708805,0.58328829,-3.345986
-0.98649784,1.2126873,0.81572151,-3.7482437
-0.39999279,1.0839631,0.89308773,-4.0134496
-1.3669193,1.3101428,0.59050724,-3.3824717
-1.3669193,1.3101428,0.59050724,-3.3824717
-1.3669193,1.3101428,0.59050724,-3.3824717
-1.3669193,1.3101428,0.59050724,-3.3824717
-2.4837788,1.3964524,0.98069488,-5.7067221
0.13633819,1.0996377,0.86959785,-5.4518772
-0.67079756,0.86961516,0.76880446,-5.9748397
1.7535498,0.68157982,1.1569483,-6.1541445
-0.25192849,0.86105489,1.0333339,-4.7428062
0.85327288,0.83630057,0.79532123,-4.8214355
0.71651215,0.77454684,0.78692575,-3.9691486
0.22513588,0.924838,0.65117764,-3.6623428
-2.2606599,1.5477877,0.89828755,-4.3033697
1.9469355,0.25489877,1.6098964,-6.2005926
3.7997589,-0.21230739,1.2806272,-6.2550986
3.3712864,0.096846384,0.90124462,-6.1049954
1.7802394,0.5956403,1.3348217,-5.8132914
-0.18093423,1.3660704,1.7633331,-7.3857517
-1.2389517,1.5435449,0.98718841,-6.2846753
-2.3955071,1.3096139,1.3172457,-6.3637924
1.3094382,0.59049516,0.97868615,-4.5439435
1.1319422,0.53187928,0.62444273,-4.3388057
0.82149459,0.53231746,0.73246233,-5.0822154
1.4767885,0.68808877,0.78197574,-5.4687672
1.4767885,0.68808877,0.78197574,-5.4687672
1.4017717,0.64705553,0.79296117,-4.7076251
1.4409789,0.59339828,1.1685809,-5.0725696
0.92809307,0.32833603,1.1004442,-7.0874575
-1.1774291,0.92613525,1.1490568,-6.6396764
-0.79445781,1.4547427,0.93840841,-6.8853636
-1.9097644,1.2302901,1.2943601,-5.8610599
-1.2823529,1.5454008,1.168323,-6.0996091
-0.9814784,1.566026,1.1564309,-7.3234651
-1.3434052,1.1310644,1.9700732,-6.7164751
-1.9789902,1.0740935,1.2995089,-7.4714071
-1.2910625,1.1301706,1.2215349,-5.2550467
0.099816927,1.0401096,1.7001277,-6.1898078
-2.8414841,1.6853285,1.1403367,-5.0387937
1.7889454,0.53853568,1.4540634,-5.8269127
-2.4091251,1.6160455,1.4767751,-5.661412
-1.7438537,1.5294465,1.2467996,-5.2753631
-1.8641493,1.4566829,1.5515171,-5.742565
-3.4919751,1.8826148,0.65931367,-5.2670206
-4.1900554,2.0951131,0.74679132,-5.8765583
-3.2094555,1.9981883,1.4618306,-6.2267614
-2.6597151,1.7117525,0.90289511,-4.6021041
-2.6236701,1.6410033,0.98346024,-4.6303081
-2.3253338,1.7451211,0.89107239,-5.3854432
0.81885113,0.56176233,0.74121794,-4.6710015
0.77403985,0.84884796,0.75692313,-4.6849011
0.9590006,0.7253322,0.72332525,-4.083206
1.4778106,0.71188189,0.75412904,-5.9245149
-0.057010117,0.72497719,0.84982901,-5.4183129
1.4994601,0.3795302,1.2679847,-5.4952585
1.8157158,0.45882832,0.95454457,-4.7341191
2.1330137,0.45062775,0.7351881,-5.3821195
-1.9819306,1.4119409,0.71240055,-3.9793701
-3.1911613,1.7114017,1.0045685,-5.1269274
4.4982067,-0.28612638,0.89487527,-7.0525914
4.9590247,-0.66041854,1.4852347,-7.4052909
0.15412004,0.74827183,1.4185654,-5.5941264
3.7182667,-0.044685947,1.1821816,-6.0676804
2.0057857,0.26476004,1.0679866,-5.2359289
1.8101466,0.52257203,0.91838533,-4.9232881
-5.9313878,2.4568124,1.9874524,-7.3445133
-0.97321418,1.0468617,0.68694888,-4.4954907
-0.97321418,1.0468617,0.68694888,-4.4954907
-0.40435531,0.86995712,0.66521386,-4.8420715
-3.8097779,1.844662,1.290468,-5.8978034
-5.1099297,2.4930727,1.4501929,-6.7340587
-3.909827,2.2985546,1.0244077,-7.5520536
-0.6667067,1.0059238,2.5639784,-7.5657829
0.92128531,0.7108358,1.4234228,-5.4890581
-1.1016045,1.3094843,0.79897735,-3.9865864
-1.1016045,1.3094843,0.79897735,-3.9865864
-1.6198926,1.2865385,0.81906278,-4.1323141
-1.780816,1.4357319,1.067412,-4.5749646
-2.6719112,1.6294021,1.2558958,-5.2378667
-3.1828769,2.2658416,2.3203216,-8.3018836
-4.3602306,1.7802165,2.3097665,-7.9450136
-2.3781685,1.8060531,1.7497071,-6.6407092
-4.7753149,2.194783,0.99829017,-6.036548
-3.3933493,1.7049656,1.5978353,-6.3050657
-0.63833515,1.0064965,0.90664895,-4.2239252
0.942374,0.80414189,1.0598461,-5.0417832
1.3206997,0.88232588,1.0847103,-6.9950384
1.1625718,0.58135298,1.0608103,-4.6721103
0.67361623,0.71496667,0.77598239,-3.8523065
2.4807584,0.25230202,0.9414671,-5.0762219
1.9421387,0.41179832,1.1938816,-5.2093582
1.4809493,0.41302215,0.94100756,-4.8149113
0.5809053,0.6722078,0.96797192,-4.4958728
0.32457303,0.77753976,1.750788,-6.1483459
-1.0065361,1.2462108,1.5619486,-5.7213682
0.59227971,1.154484,1.6220731,-7.3630945
-3.5624784,2.0062483,1.2034924,-5.6137409
-3.7258198,2.1202173,1.3244722,-6.1212225
-4.5175831,1.9938552,1.2769709,-6.3957314
-4.5897526,2.4023799,1.6840174,-6.9497592
3.8544252,0.064135988,0.91475487,-7.4583066
2.0985335,0.6891238,2.3403097,-7.8454224
1.7584332,0.76676289,2.1803879,-7.5884433
1.6605803,0.5384559,2.1036774,-6.9137762
-1.0396552,1.1717859,1.5878262,-5.7709373
-3.2986295,1.8147113,1.3370213,-5.5720025
-2.7904198,1.6806678,0.77511224,-4.4215994
-0.71163829,1.2364965,0.73305559,-4.1414263
0.2342911,0.95474284,0.87667834,-4.2612796
-0.70628721,1.1755546,0.76748756,-3.7237135
-1.9749127,1.4604327,0.93621158,-4.284197
-1.6947988,1.4031695,0.98531561,-4.3358167
-4.7224763,2.3809857,1.176521,-6.4403542
-6.9569621,3.0208311,1.5035183,-7.7272432
-9.7201967,3.8049876,3.1479855,-9.2656808
-10.496754,3.0200627,3.2381519,-10.842609
-10.42464,2.9656277,3.2870725,-10.946561
-10.167646,2.5042156,4.950981,-11.977615
-9.4635335,3.7118512,3.0301223,-9.1182317
-10.749338,3.9974015,3.5757028,-9.6432561
-6.2029016,2.9580561,1.2151634,-8.8318463
-6.4155675,2.5680949,1.4159197,-7.206777
0.99303049,0.45400773,1.7382757,-6.4677658
2.2725969,0.37108946,0.83192716,-5.0605074
2.2659646,0.49487719,0.82282098,-6.2752356
-2.9291182,1.8318863,2.0572707,-6.8912096
-2.82582,1.8298315,1.9232182,-6.6986821
-2.7567617,1.8792537,1.5989183,-6.3522824
-3.5219398,1.9460515,0.6173057,-5.7130854
5.1469142,-0.16124679,2.17463,-8.1523465
5.8558404,-0.9141747,2.3772927,-8.1768538
5.6806446,-0.9903706,2.5055759,-8.5381707
4.8078751,-0.21287073,1.9339628,-7.4437388
-4.3655408,2.160911,0.76307896,-6.0867972
-3.5709606,1.8511255,1.883677,-6.6404688
-3.5257686,1.9039708,2.0391396,-6.8720962
-5.3614236,2.2743139,1.8392009,-7.0623027
-0.66456003,0.73025515,2.3449316,-7.8308661
-3.9528129,1.9566144,1.6064062,-6.2583148
-3.1419207,1.9830675,1.3641122,-6.1026547
-3.3855314,1.7886255,1.399478,-5.7653088
-3.7088042,1.9135618,1.2419032,-5.5576266
-2.7355288,1.8264508,0.94084138,-5.2600145
-3.3999366,1.7069881,0.82864026,-5.7330781
-3.3462582,1.8498981,0.97367421,-4.9775917
0.36978262,0.84341043,0.66376489,-3.521818
0.36978262,0.84341043,0.66376489,-3.521818
-0.50366242,1.0234258,0.74997019,-3.5859433
0.97790245,0.76221606,0.74723186,-4.4478745
-1.0946911,1.2695084,1.5811913,-5.7666873
-1.8878002,1.1562608,1.4381338,-6.4762031
-1.2695344,1.261168,1.5289163,-5.6377469
-1.6012805,1.448964,0.70787477,-4.0110727
-0.98928818,1.2889219,0.83450007,-4.110465
-1.3821276,1.2188465,0.76198424,-3.9779312
-2.2749841,1.5863789,1.0909213,-4.7757529
-3.4493173,1.8445031,0.90323545,-4.9949535
2.0318587,0.2598651,0.70181149,-5.2650753
-4.0517772,2.2156221,1.1624512,-6.1899786
-3.2623051,2.0346973,1.1887029,-6.1085448
-3.9696906,2.0731339,0.82533075,-5.5571102
1.8193095,0.62482667,2.0413766,-7.042546
1.6937662,0.58117903,1.6063545,-6.128127
-0.3947417,1.1240782,1.0938059,-4.6877504
-1.8782639,1.3557006,1.1902269,-5.0152606
-1.3581488,1.2387531,0.63827555,-3.6204826
-1.2687865,1.2439272,0.68203907,-3.5047839
-1.2099339,1.1239107,0.56181186,-4.6595634
-2.3406439,1.7321819,0.99727835,-5.2514502
-2.4296554,1.6995393,0.99397824,-4.879731
-0.50273139,1.2411231,1.0601578,-5.138966
-4.7712442,2.35108,1.1716414,-6.2495697
-6.5387445,2.7759879,1.3123956,-7.18248
-5.7561521,2.5269756,1.404397,-6.6768711
1.1308428,0.68121426,0.82911699,-4.3151309
-0.12074305,1.1019915,1.9566749,-6.6526238
1.1984092,0.42727124,0.86360773,-5.1660828
-0.43821964,0.98967578,0.88347552,-3.9920349
-0.52505777,0.99793553,0.88773866,-4.0632205
1.1210264,0.68503234,0.5509403,-4.4393937
0.28951204,0.9281649,0.45380712,-4.4535386
0.28951204,0.9281649,0.45380712,-4.4535386
0.28951204,0.9281649,0.45380712,-4.4535386
-0.57552685,1.0554124,0.3913015,-3.6944294
-0.57552685,1.0554124,0.3913015,-3.6944294
-0.57552685,1.0554124,0.3913015,-3.6944294
-0.57552685,1.0554124,0.3913015,-3.6944294
-0.57552685,1.0554124,0.3913015,-3.6944294
-0.57552685,1.0554124,0.3913015,-3.6944294
-0.57552685,1.0554124,0.3913015,-3.6944294
-0.57552685,1.0554124,0.3913015,-3.6944294
-0.57552685,1.0554124,0.3913015,-3.6944294
-0.43569126,1.0720477,0.35960933,-4.1064168
-0.28631099,1.0208531,0.34554299,-4.2593785
-0.28631099,1.0208531,0.34554299,-4.2593785
-0.28631099,1.0208531,0.34554299,-4.2593785
-0.01117616,0.97911351,0.39308372,-4.2157197
-0.01117616,0.97911351,0.39308372,-4.2157197
-0.01117616,0.97911351,0.39308372,-4.2157197
0.15338939,0.93617994,0.36705131,-4.7614899
0.15338939,0.93617994,0.36705131,-4.7614899
0.15338939,0.93617994,0.36705131,-4.7614899
0.15338939,0.93617994,0.36705131,-4.7614899
0.15338939,0.93617994,0.36705131,-4.7614899
0.15338939,0.93617994,0.36705131,-4.7614899
0.0088824656,0.87869241,0.38336796,-4.1510417
-0.14223297,0.96538715,0.37016897,-3.9106417
-0.20385691,0.9870364,0.3775942,-3.8056898
-0.20385691,0.9870364,0.3775942,-3.8056898
-0.20385691,0.9870364,0.3775942,-3.8056898
-0.20385691,0.9870364,0.3775942,-3.8056898
-0.36292214,1.0369203,0.36509302,-3.9194684
-0.36292214,1.0369203,0.36509302,-3.9194684
-0.88276345,1.192043,0.38320136,-3.8663608
-0.88276345,1.192043,0.38320136,-3.8663608
-0.88276345,1.192043,0.38320136,-3.8663608
-0.88276345,1.192043,0.38320136,-3.8663608
-0.88276345,1.192043,0.38320136,-3.8663608
-0.58689563,1.0494955,0.40452315,-3.6682573
-0.58689563,1.0494955,0.40452315,-3.6682573
-0.58689563,1.0494955,0.40452315,-3.6682573
-0.58689563,1.0494955,0.40452315,-3.6682573
